version,app,cpu,threads,metric,value
sniper-l1-l2,cg,5,12,instructions,900571351
sniper-l1-l2,cg,5,12,ipc,0.278757418444
sniper-l1-l2,cg,5,12,cycles,3230663262
sniper-l1-l2,cg,5,12,l2-rqsts-demand-data-rd-all,82930180
sniper-l1-l2,cg,5,12,l2-rqsts-demand-data-rd-miss,12100513
sniper-l1-l2,cg,5,12,l2-rqsts-demand-data-rd-hit,70829667
sniper-l1-l2,cg,5,12,l2_rqsts-all-pf,3780148
sniper-l1-l2,cg,5,12,l2_rqsts-pf-hit,1833680
sniper-l1-l2,cg,5,12,l2_rqsts-pf-miss,1946468
sniper-l1-l2,cg,5,12,l2-lines-out-useless-pref,4857035
sniper-l1-l2,cg,6,12,instructions,814332139
sniper-l1-l2,cg,6,12,ipc,0.252063446913
sniper-l1-l2,cg,6,12,cycles,3230663346
sniper-l1-l2,cg,6,12,l2-rqsts-demand-data-rd-all,84647796
sniper-l1-l2,cg,6,12,l2-rqsts-demand-data-rd-miss,12281464
sniper-l1-l2,cg,6,12,l2-rqsts-demand-data-rd-hit,72366332
sniper-l1-l2,cg,6,12,l2_rqsts-all-pf,3917206
sniper-l1-l2,cg,6,12,l2_rqsts-pf-hit,1903323
sniper-l1-l2,cg,6,12,l2_rqsts-pf-miss,2013883
sniper-l1-l2,cg,6,12,l2-lines-out-useless-pref,4954222
sniper-l1-l2,cg,7,12,instructions,854066274
sniper-l1-l2,cg,7,12,ipc,0.264362514169
sniper-l1-l2,cg,7,12,cycles,3230663305
sniper-l1-l2,cg,7,12,l2-rqsts-demand-data-rd-all,84043948
sniper-l1-l2,cg,7,12,l2-rqsts-demand-data-rd-miss,12154030
sniper-l1-l2,cg,7,12,l2-rqsts-demand-data-rd-hit,71889918
sniper-l1-l2,cg,7,12,l2_rqsts-all-pf,3978155
sniper-l1-l2,cg,7,12,l2_rqsts-pf-hit,1902312
sniper-l1-l2,cg,7,12,l2_rqsts-pf-miss,2075843
sniper-l1-l2,cg,7,12,l2-lines-out-useless-pref,5014969
sniper-l1-l2,cg,8,12,instructions,838717382
sniper-l1-l2,cg,8,12,ipc,0.259611510577
sniper-l1-l2,cg,8,12,cycles,3230663309
sniper-l1-l2,cg,8,12,l2-rqsts-demand-data-rd-all,84407781
sniper-l1-l2,cg,8,12,l2-rqsts-demand-data-rd-miss,12140757
sniper-l1-l2,cg,8,12,l2-rqsts-demand-data-rd-hit,72267024
sniper-l1-l2,cg,8,12,l2_rqsts-all-pf,4050075
sniper-l1-l2,cg,8,12,l2_rqsts-pf-hit,1961989
sniper-l1-l2,cg,8,12,l2_rqsts-pf-miss,2088086
sniper-l1-l2,cg,8,12,l2-lines-out-useless-pref,5121539
sniper-l1-l2,cg,9,12,instructions,890723135
sniper-l1-l2,cg,9,12,ipc,0.275709060377
sniper-l1-l2,cg,9,12,cycles,3230663271
sniper-l1-l2,cg,9,12,l2-rqsts-demand-data-rd-all,83406514
sniper-l1-l2,cg,9,12,l2-rqsts-demand-data-rd-miss,11988383
sniper-l1-l2,cg,9,12,l2-rqsts-demand-data-rd-hit,71418131
sniper-l1-l2,cg,9,12,l2_rqsts-all-pf,4141779
sniper-l1-l2,cg,9,12,l2_rqsts-pf-hit,1953809
sniper-l1-l2,cg,9,12,l2_rqsts-pf-miss,2187970
sniper-l1-l2,cg,9,12,l2-lines-out-useless-pref,5133854
sniper-l1-l2,cg,10,12,instructions,850324836
sniper-l1-l2,cg,10,12,ipc,0.263204411447
sniper-l1-l2,cg,10,12,cycles,3230663313
sniper-l1-l2,cg,10,12,l2-rqsts-demand-data-rd-all,84118365
sniper-l1-l2,cg,10,12,l2-rqsts-demand-data-rd-miss,12058296
sniper-l1-l2,cg,10,12,l2-rqsts-demand-data-rd-hit,72060069
sniper-l1-l2,cg,10,12,l2_rqsts-all-pf,4371077
sniper-l1-l2,cg,10,12,l2_rqsts-pf-hit,1995060
sniper-l1-l2,cg,10,12,l2_rqsts-pf-miss,2376017
sniper-l1-l2,cg,10,12,l2-lines-out-useless-pref,5351241
sniper-l1-l2,cg,11,12,instructions,850141747
sniper-l1-l2,cg,11,12,ipc,0.263147739479
sniper-l1-l2,cg,11,12,cycles,3230663309
sniper-l1-l2,cg,11,12,l2-rqsts-demand-data-rd-all,83183193
sniper-l1-l2,cg,11,12,l2-rqsts-demand-data-rd-miss,11928882
sniper-l1-l2,cg,11,12,l2-rqsts-demand-data-rd-hit,71254311
sniper-l1-l2,cg,11,12,l2_rqsts-all-pf,4097528
sniper-l1-l2,cg,11,12,l2_rqsts-pf-hit,1965661
sniper-l1-l2,cg,11,12,l2_rqsts-pf-miss,2131867
sniper-l1-l2,cg,11,12,l2-lines-out-useless-pref,5054573
sniper-l1-l2,is,0,1,instructions,4516378874
sniper-l1-l2,is,0,1,ipc,1.00210667719
sniper-l1-l2,is,0,1,cycles,4506884323
sniper-l1-l2,is,0,1,l2-rqsts-demand-data-rd-all,22068008
sniper-l1-l2,is,0,1,l2-rqsts-demand-data-rd-miss,8832413
sniper-l1-l2,is,0,1,l2-rqsts-demand-data-rd-hit,13235595
sniper-l1-l2,is,0,1,l2_rqsts-all-pf,14398735
sniper-l1-l2,is,0,1,l2_rqsts-pf-hit,334404
sniper-l1-l2,is,0,1,l2_rqsts-pf-miss,14064331
sniper-l1-l2,is,0,1,l2-lines-out-useless-pref,20232751
sniper-l1-l2,is,0,4,instructions,1143375410
sniper-l1-l2,is,0,4,ipc,0.729476863984
sniper-l1-l2,is,0,4,cycles,1567390915
sniper-l1-l2,is,0,4,l2-rqsts-demand-data-rd-all,5721045
sniper-l1-l2,is,0,4,l2-rqsts-demand-data-rd-miss,2841105
sniper-l1-l2,is,0,4,l2-rqsts-demand-data-rd-hit,2879940
sniper-l1-l2,is,0,4,l2_rqsts-all-pf,3853772
sniper-l1-l2,is,0,4,l2_rqsts-pf-hit,78172
sniper-l1-l2,is,0,4,l2_rqsts-pf-miss,3775600
sniper-l1-l2,is,0,4,l2-lines-out-useless-pref,5588664
sniper-l1-l2,is,1,4,instructions,1148605831
sniper-l1-l2,is,1,4,ipc,0.732813871258
sniper-l1-l2,is,1,4,cycles,1567390951
sniper-l1-l2,is,1,4,l2-rqsts-demand-data-rd-all,5721085
sniper-l1-l2,is,1,4,l2-rqsts-demand-data-rd-miss,2928046
sniper-l1-l2,is,1,4,l2-rqsts-demand-data-rd-hit,2793039
sniper-l1-l2,is,1,4,l2_rqsts-all-pf,3834203
sniper-l1-l2,is,1,4,l2_rqsts-pf-hit,77672
sniper-l1-l2,is,1,4,l2_rqsts-pf-miss,3756531
sniper-l1-l2,is,1,4,l2-lines-out-useless-pref,5637149
sniper-l1-l2,is,2,4,instructions,1151896667
sniper-l1-l2,is,2,4,ipc,0.734913434631
sniper-l1-l2,is,2,4,cycles,1567390950
sniper-l1-l2,is,2,4,l2-rqsts-demand-data-rd-all,5702082
sniper-l1-l2,is,2,4,l2-rqsts-demand-data-rd-miss,2928153
sniper-l1-l2,is,2,4,l2-rqsts-demand-data-rd-hit,2773929
sniper-l1-l2,is,2,4,l2_rqsts-all-pf,3780336
sniper-l1-l2,is,2,4,l2_rqsts-pf-hit,77349
sniper-l1-l2,is,2,4,l2_rqsts-pf-miss,3702987
sniper-l1-l2,is,2,4,l2-lines-out-useless-pref,5603805
sniper-l1-l2,is,3,4,instructions,1141464602
sniper-l1-l2,is,3,4,ipc,0.728257747997
sniper-l1-l2,is,3,4,cycles,1567390947
sniper-l1-l2,is,3,4,l2-rqsts-demand-data-rd-all,5705761
sniper-l1-l2,is,3,4,l2-rqsts-demand-data-rd-miss,2918663
sniper-l1-l2,is,3,4,l2-rqsts-demand-data-rd-hit,2787098
sniper-l1-l2,is,3,4,l2_rqsts-all-pf,3801734
