version,app,cpu,threads,metric,value
native-L2,ua,0,4,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,311870518
native-L2,ua,1,4,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,319397032
native-L2,ua,2,4,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,320348252
native-L2,ua,3,4,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,321709505
native-L2,lu,0,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1475679
native-L2,lu,1,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,2937920
native-L2,lu,2,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,2834201
native-L2,lu,3,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,2180502
native-L2,lu,4,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,2686845
native-L2,lu,5,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1886310
native-L2,lu,6,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,757958
native-L2,lu,7,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,2456473
native-L2,lu,8,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,2600660
native-L2,lu,9,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,2679454
native-L2,lu,10,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,2746622
native-L2,lu,11,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1888370
native-L2,mg,0,1,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,9838
native-L2,ua,0,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,5369652
native-L2,ua,1,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,6544983
native-L2,ua,2,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,6419170
native-L2,ua,3,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,6035316
native-L2,ua,4,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,5821431
native-L2,ua,5,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,3954520
native-L2,ua,6,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,4216675
native-L2,ua,7,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,6018342
native-L2,ua,8,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,6418488
native-L2,ua,9,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,6543146
native-L2,ua,10,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,6221605
native-L2,ua,11,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,4340439
native-L2,ep,0,2,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,317
native-L2,ep,1,2,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,42
native-L2,ft,0,1,offcore-response-pf-l2-rfo-any-response,24126333
native-L2,mg,0,1,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,65293
native-L2,ft,0,1,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,141
native-L2,ft,0,4,offcore-response-pf-l2-data-rd-any-response,8182910
native-L2,ft,1,4,offcore-response-pf-l2-data-rd-any-response,8040786
native-L2,ft,2,4,offcore-response-pf-l2-data-rd-any-response,8078462
native-L2,ft,3,4,offcore-response-pf-l2-data-rd-any-response,8010852
native-L2,sp,0,8,offcore-response-pf-l2-data-rd-any-response,250881340
native-L2,sp,1,8,offcore-response-pf-l2-data-rd-any-response,252566592
native-L2,sp,2,8,offcore-response-pf-l2-data-rd-any-response,246987755
native-L2,sp,3,8,offcore-response-pf-l2-data-rd-any-response,247717790
native-L2,sp,4,8,offcore-response-pf-l2-data-rd-any-response,247122156
native-L2,sp,5,8,offcore-response-pf-l2-data-rd-any-response,243501539
native-L2,sp,6,8,offcore-response-pf-l2-data-rd-any-response,222051443
native-L2,sp,7,8,offcore-response-pf-l2-data-rd-any-response,221223033
native-L2,ua,0,2,offcore-response-pf-l2-data-rd-any-response,745853261
native-L2,ua,1,2,offcore-response-pf-l2-data-rd-any-response,755753287
native-L2,cg,0,1,offcore-response-pf-l2-rfo-l3-hit-any-snoop,1281168
native-L2,ua,0,4,offcore-response-pf-l2-data-rd-any-response,361337728
native-L2,ua,1,4,offcore-response-pf-l2-data-rd-any-response,364630732
native-L2,ua,2,4,offcore-response-pf-l2-data-rd-any-response,366937012
native-L2,ua,3,4,offcore-response-pf-l2-data-rd-any-response,369984470
native-L2,is,0,8,offcore-response-pf-l2-rfo-any-response,793859
native-L2,is,1,8,offcore-response-pf-l2-rfo-any-response,686934
native-L2,is,2,8,offcore-response-pf-l2-rfo-any-response,866770
native-L2,is,3,8,offcore-response-pf-l2-rfo-any-response,780577
native-L2,is,4,8,offcore-response-pf-l2-rfo-any-response,675045
native-L2,is,5,8,offcore-response-pf-l2-rfo-any-response,729278
native-L2,is,6,8,offcore-response-pf-l2-rfo-any-response,408458
native-L2,is,7,8,offcore-response-pf-l2-rfo-any-response,452828
native-L2,lu,0,1,offcore-response-pf-l2-rfo-any-response,1621318028
native-L2,sp,0,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,344730
native-L2,sp,1,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,908424
native-L2,sp,2,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,880876
native-L2,sp,3,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,938045
native-L2,sp,4,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,464023
native-L2,sp,5,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,845540
native-L2,sp,6,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,94715
native-L2,sp,7,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,230623
native-L2,mg,0,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,28639
native-L2,mg,1,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,55716
native-L2,ft,0,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,358540
native-L2,ft,1,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,342050
native-L2,ft,2,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,319557
native-L2,ft,3,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,288770
native-L2,ft,4,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,242326
native-L2,ft,5,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,206769
native-L2,ft,6,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,725654
native-L2,ft,7,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,793090
native-L2,ep,0,1,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,3793
native-L2,ep,0,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,7745747
native-L2,ep,1,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,4362476
native-L2,ep,2,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,5091675
native-L2,ep,3,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,4880282
native-L2,is,0,12,offcore-response-pf-l2-data-rd-any-response,1347569
native-L2,is,1,12,offcore-response-pf-l2-data-rd-any-response,1340678
native-L2,is,2,12,offcore-response-pf-l2-data-rd-any-response,1322191
native-L2,is,3,12,offcore-response-pf-l2-data-rd-any-response,1335016
native-L2,is,4,12,offcore-response-pf-l2-data-rd-any-response,1348761
native-L2,is,5,12,offcore-response-pf-l2-data-rd-any-response,1347493
native-L2,is,6,12,offcore-response-pf-l2-data-rd-any-response,1401001
native-L2,is,7,12,offcore-response-pf-l2-data-rd-any-response,1390273
native-L2,is,8,12,offcore-response-pf-l2-data-rd-any-response,1390063
native-L2,is,9,12,offcore-response-pf-l2-data-rd-any-response,1385479
native-L2,is,10,12,offcore-response-pf-l2-data-rd-any-response,1358917
native-L2,is,11,12,offcore-response-pf-l2-data-rd-any-response,1379187
native-L2,sp,0,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,156297240
native-L2,sp,1,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,154313437
native-L2,sp,2,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,128866716
native-L2,sp,3,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,128775673
native-L2,sp,4,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,126538991
native-L2,sp,5,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,124724023
native-L2,sp,6,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,127454447
native-L2,sp,7,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,142656780
native-L2,sp,8,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,136904490
native-L2,sp,9,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,137270486
native-L2,sp,10,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,135364011
native-L2,sp,11,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,127259319
native-L2,ft,0,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,419
native-L2,ft,1,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,462
native-L2,ft,2,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,672
native-L2,ft,3,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,602
native-L2,ft,4,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,695
native-L2,ft,5,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,784
native-L2,ft,6,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,84
native-L2,ft,7,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,205
native-L2,cg,0,2,offcore-response-pf-l2-rfo-any-response,1465777
native-L2,cg,1,2,offcore-response-pf-l2-rfo-any-response,1310662
native-L2,ft,0,12,offcore-response-pf-l2-rfo-any-response,1885215
native-L2,ft,1,12,offcore-response-pf-l2-rfo-any-response,1897874
native-L2,ft,2,12,offcore-response-pf-l2-rfo-any-response,1880945
native-L2,ft,3,12,offcore-response-pf-l2-rfo-any-response,1890246
native-L2,ft,4,12,offcore-response-pf-l2-rfo-any-response,1895743
native-L2,ft,5,12,offcore-response-pf-l2-rfo-any-response,1906308
native-L2,ft,6,12,offcore-response-pf-l2-rfo-any-response,1911886
native-L2,ft,7,12,offcore-response-pf-l2-rfo-any-response,1917270
native-L2,ft,8,12,offcore-response-pf-l2-rfo-any-response,1736547
native-L2,ft,9,12,offcore-response-pf-l2-rfo-any-response,1730790
native-L2,ft,10,12,offcore-response-pf-l2-rfo-any-response,1745839
native-L2,ft,11,12,offcore-response-pf-l2-rfo-any-response,1748073
native-L2,is,0,1,offcore-response-pf-l2-rfo-l3-hit-any-snoop,521279
native-L2,is,0,1,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,3045620
native-L2,cg,0,2,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,50973985
native-L2,cg,1,2,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,54946994
native-L2,ua,0,12,offcore-response-pf-l2-data-rd-any-response,53551453
native-L2,ua,1,12,offcore-response-pf-l2-data-rd-any-response,54215857
native-L2,ua,2,12,offcore-response-pf-l2-data-rd-any-response,54450524
native-L2,ua,3,12,offcore-response-pf-l2-data-rd-any-response,53550896
native-L2,ua,4,12,offcore-response-pf-l2-data-rd-any-response,53933788
native-L2,ua,5,12,offcore-response-pf-l2-data-rd-any-response,54488729
native-L2,ua,6,12,offcore-response-pf-l2-data-rd-any-response,54317598
native-L2,ua,7,12,offcore-response-pf-l2-data-rd-any-response,54431550
native-L2,ua,8,12,offcore-response-pf-l2-data-rd-any-response,54538033
native-L2,ua,9,12,offcore-response-pf-l2-data-rd-any-response,54776385
native-L2,ua,10,12,offcore-response-pf-l2-data-rd-any-response,55778775
native-L2,ua,11,12,offcore-response-pf-l2-data-rd-any-response,60342934
native-L2,sp,0,8,offcore-response-pf-l2-rfo-any-response,33213785
native-L2,sp,1,8,offcore-response-pf-l2-rfo-any-response,35432681
native-L2,sp,2,8,offcore-response-pf-l2-rfo-any-response,32769781
native-L2,sp,3,8,offcore-response-pf-l2-rfo-any-response,32816999
native-L2,sp,4,8,offcore-response-pf-l2-rfo-any-response,32057009
native-L2,sp,5,8,offcore-response-pf-l2-rfo-any-response,36087687
native-L2,sp,6,8,offcore-response-pf-l2-rfo-any-response,34087576
native-L2,sp,7,8,offcore-response-pf-l2-rfo-any-response,33253689
native-L2,sp,0,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,62249
native-L2,sp,1,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,359243
native-L2,ep,0,1,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,6047
native-L2,is,0,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,2319133
native-L2,is,1,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,2565835
native-L2,is,2,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,2368814
native-L2,is,3,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,2282576
native-L2,is,0,12,offcore-response-pf-l2-rfo-any-response,312726
native-L2,is,1,12,offcore-response-pf-l2-rfo-any-response,256935
native-L2,is,2,12,offcore-response-pf-l2-rfo-any-response,310952
native-L2,is,3,12,offcore-response-pf-l2-rfo-any-response,308093
native-L2,is,4,12,offcore-response-pf-l2-rfo-any-response,339579
native-L2,is,5,12,offcore-response-pf-l2-rfo-any-response,341310
native-L2,is,6,12,offcore-response-pf-l2-rfo-any-response,365055
native-L2,is,7,12,offcore-response-pf-l2-rfo-any-response,367188
native-L2,is,8,12,offcore-response-pf-l2-rfo-any-response,319610
native-L2,is,9,12,offcore-response-pf-l2-rfo-any-response,427969
native-L2,is,10,12,offcore-response-pf-l2-rfo-any-response,351460
native-L2,is,11,12,offcore-response-pf-l2-rfo-any-response,399769
native-L2,ep,0,1,offcore-response-pf-l2-rfo-l3-hit-any-snoop,30548201
native-L2,sp,0,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,18511312
native-L2,sp,1,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,19577162
native-L2,sp,2,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,24480303
native-L2,sp,3,4,offcore-response-pf-l2-rfo-l3-hit-any-snoop,19325174
native-L2,mg,0,2,offcore-response-pf-l2-rfo-any-response,14689964
native-L2,mg,1,2,offcore-response-pf-l2-rfo-any-response,14759767
native-L2,ua,0,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,126476229
native-L2,ua,1,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,127064775
native-L2,ua,2,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,127483012
native-L2,ua,3,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,127625275
native-L2,ua,4,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,126941110
native-L2,ua,5,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,124865972
native-L2,ua,6,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,131800579
native-L2,ua,7,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,142397509
native-L2,ua,0,1,offcore-response-pf-l2-rfo-l3-hit-any-snoop,348125026
native-L2,ua,0,8,offcore-response-pf-l2-data-rd-any-response,132915114
native-L2,ua,1,8,offcore-response-pf-l2-data-rd-any-response,133135466
native-L2,ua,2,8,offcore-response-pf-l2-data-rd-any-response,133391071
native-L2,ua,3,8,offcore-response-pf-l2-data-rd-any-response,133336576
native-L2,ua,4,8,offcore-response-pf-l2-data-rd-any-response,134149413
native-L2,ua,5,8,offcore-response-pf-l2-data-rd-any-response,135271266
native-L2,ua,6,8,offcore-response-pf-l2-data-rd-any-response,138204961
native-L2,ua,7,8,offcore-response-pf-l2-data-rd-any-response,146752376
native-L2,sp,0,2,offcore-response-pf-l2-data-rd-any-response,953670203
native-L2,sp,1,2,offcore-response-pf-l2-data-rd-any-response,942543402
native-L2,is,0,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,9137
native-L2,is,1,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,9067
native-L2,is,2,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,9146
native-L2,is,3,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,9527
native-L2,is,4,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,9274
native-L2,is,5,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,9355
native-L2,is,6,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,8541
native-L2,is,7,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,7801
native-L2,is,8,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,8289
native-L2,is,9,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,8494
native-L2,is,10,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,8180
native-L2,is,11,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,14027
native-L2,cg,0,1,offcore-response-pf-l2-rfo-any-response,1550926
native-L2,sp,0,2,offcore-response-pf-l2-rfo-l3-hit-any-snoop,38137456
native-L2,sp,1,2,offcore-response-pf-l2-rfo-l3-hit-any-snoop,39810738
native-L2,cg,0,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,61692
native-L2,cg,1,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,52343
native-L2,cg,2,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,42776
native-L2,cg,3,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,55705
native-L2,cg,4,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,44689
native-L2,cg,5,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,37499
native-L2,cg,6,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,10046
native-L2,cg,7,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,8187
native-L2,is,0,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,32489
native-L2,is,1,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,27453
native-L2,mg,0,4,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,44615
native-L2,mg,1,4,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,62363
native-L2,mg,2,4,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,64248
native-L2,mg,3,4,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,58623
native-L2,mg,0,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,57223
native-L2,mg,1,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,67068
native-L2,mg,2,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,79148
native-L2,mg,3,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,85636
native-L2,mg,4,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,93815
native-L2,mg,5,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,75459
native-L2,mg,6,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,15579
native-L2,mg,7,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,78283
native-L2,mg,8,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,68199
native-L2,mg,9,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,66233
native-L2,mg,10,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,67853
native-L2,mg,11,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,49784
native-L2,ep,0,4,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,8202820
native-L2,ep,1,4,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,6987700
native-L2,ep,2,4,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,5612939
native-L2,ep,3,4,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,5910921
native-L2,ua,0,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1169748
native-L2,ua,1,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1690665
native-L2,ua,2,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1741925
native-L2,ua,3,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1815973
native-L2,ua,4,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1910006
native-L2,ua,5,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1154540
native-L2,ua,6,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,920764
native-L2,ua,7,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1542083
native-L2,ua,8,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1703890
native-L2,ua,9,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1717649
native-L2,ua,10,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1811340
native-L2,ua,11,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1713999
native-L2,ua,0,1,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,1227469253
native-L2,cg,0,4,offcore-response-pf-l2-rfo-any-response,821271
native-L2,cg,1,4,offcore-response-pf-l2-rfo-any-response,694661
native-L2,cg,2,4,offcore-response-pf-l2-rfo-any-response,678438
native-L2,cg,3,4,offcore-response-pf-l2-rfo-any-response,603891
native-L2,sp,0,4,offcore-response-pf-l2-rfo-any-response,57937108
native-L2,sp,1,4,offcore-response-pf-l2-rfo-any-response,61671342
native-L2,sp,2,4,offcore-response-pf-l2-rfo-any-response,56334724
native-L2,sp,3,4,offcore-response-pf-l2-rfo-any-response,61069071
native-L2,sp,0,1,offcore-response-pf-l2-data-rd-any-response,1894049485
native-L2,ep,0,2,offcore-response-pf-l2-rfo-l3-hit-any-snoop,14490571
native-L2,ep,1,2,offcore-response-pf-l2-rfo-l3-hit-any-snoop,15811902
native-L2,bt,0,2,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,180994082
native-L2,bt,1,2,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,182202900
native-L2,lu,0,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,2140189
native-L2,lu,1,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,4861878
native-L2,lu,2,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,5679111
native-L2,lu,3,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,5061580
native-L2,lu,4,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,4829228
native-L2,lu,5,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,3123481
native-L2,lu,6,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,1551703
native-L2,lu,7,8,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,2026846
native-L2,sp,0,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,177453840
native-L2,sp,1,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,179176674
native-L2,sp,2,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,178163601
native-L2,sp,3,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,175808232
native-L2,sp,4,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,177706807
native-L2,sp,5,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,159220072
native-L2,sp,6,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,201774045
native-L2,sp,7,8,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,202691684
native-L2,ft,0,4,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,464
native-L2,ft,1,4,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,564
native-L2,ft,2,4,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,824
native-L2,ft,3,4,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,444
native-L2,is,0,4,offcore-response-pf-l2-data-rd-any-response,4035068
native-L2,is,1,4,offcore-response-pf-l2-data-rd-any-response,4192619
native-L2,is,2,4,offcore-response-pf-l2-data-rd-any-response,4032066
native-L2,is,3,4,offcore-response-pf-l2-data-rd-any-response,4126878
native-L2,mg,0,4,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,25701
native-L2,mg,1,4,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,26118
native-L2,mg,2,4,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,42583
native-L2,mg,3,4,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,33575
native-L2,cg,0,1,offcore-response-pf-l2-data-rd-any-response,143530313
native-L2,lu,0,4,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,766283
native-L2,lu,1,4,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,2584337
native-L2,lu,2,4,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,2575748
native-L2,lu,3,4,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,2032116
native-L2,bt,0,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,5838974
native-L2,bt,1,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,6609207
native-L2,bt,2,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,6563400
native-L2,bt,3,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,6861735
native-L2,bt,4,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,6292286
native-L2,bt,5,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,5796463
native-L2,bt,6,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,8171316
native-L2,bt,7,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,10218954
native-L2,bt,0,2,offcore-response-pf-l2-rfo-any-response,45332099
native-L2,bt,1,2,offcore-response-pf-l2-rfo-any-response,41938420
native-L2,is,0,2,offcore-response-pf-l2-rfo-any-response,4681127
native-L2,is,1,2,offcore-response-pf-l2-rfo-any-response,4701826
native-L2,ua,0,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1827008
native-L2,ua,1,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,1392643
native-L2,mg,0,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,49163
native-L2,mg,1,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,54391
native-L2,mg,2,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,54699
native-L2,mg,3,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,54975
native-L2,mg,4,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,58131
native-L2,mg,5,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,47696
native-L2,mg,6,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,15631
native-L2,mg,7,8,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,46417
native-L2,mg,0,1,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,75162027
native-L2,mg,0,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,17007
native-L2,mg,1,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,29020
native-L2,mg,2,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,24684
native-L2,mg,3,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,18652
native-L2,mg,4,12,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,22818
