version,app,cpu,threads,metric,value
zsim,mg,5,8,l2-rqsts-demand-data-rd-hit,8887540
zsim,mg,5,8,l2-rqsts-demand-data-rd-miss,30569132
zsim,mg,6,8,cycles,2413370347
zsim,mg,6,8,instructions,1802197766
zsim,mg,6,8,l2-rqsts-demand-data-rd-hit,8887442
zsim,mg,6,8,l2-rqsts-demand-data-rd-miss,30568519
zsim,mg,7,8,cycles,2413370362
zsim,mg,7,8,instructions,1799742654
zsim,mg,7,8,l2-rqsts-demand-data-rd-hit,8898848
zsim,mg,7,8,l2-rqsts-demand-data-rd-miss,30556132
zsim,ua,0,1,cycles,171809327055
zsim,ua,0,1,instructions,155673526769
zsim,ua,0,1,l2-rqsts-demand-data-rd-hit,107851550
zsim,ua,0,1,l2-rqsts-demand-data-rd-miss,2041565408
zsim,ft,0,8,cycles,1890394681
zsim,ft,0,8,instructions,3490885563
zsim,ft,0,8,l2-rqsts-demand-data-rd-hit,124090387
zsim,ft,0,8,l2-rqsts-demand-data-rd-miss,12384139
zsim,ft,1,8,cycles,1889120036
zsim,ft,1,8,instructions,3486643055
zsim,ft,1,8,l2-rqsts-demand-data-rd-hit,123969040
zsim,ft,1,8,l2-rqsts-demand-data-rd-miss,12454307
zsim,ft,2,8,cycles,1889120035
zsim,ft,2,8,instructions,3490700689
zsim,ft,2,8,l2-rqsts-demand-data-rd-hit,123980294
zsim,ft,2,8,l2-rqsts-demand-data-rd-miss,12444395
zsim,ft,3,8,cycles,1889120435
zsim,ft,3,8,instructions,3487375348
zsim,ft,3,8,l2-rqsts-demand-data-rd-hit,123983146
zsim,ft,3,8,l2-rqsts-demand-data-rd-miss,12443126
zsim,ft,4,8,cycles,1889110303
zsim,ft,4,8,instructions,3485617977
zsim,ft,4,8,l2-rqsts-demand-data-rd-hit,123954980
zsim,ft,4,8,l2-rqsts-demand-data-rd-miss,12471218
zsim,ft,5,8,cycles,1889110065
zsim,ft,5,8,instructions,3493745893
zsim,ft,5,8,l2-rqsts-demand-data-rd-hit,124023560
zsim,ft,5,8,l2-rqsts-demand-data-rd-miss,12400826
zsim,ft,6,8,cycles,1889110376
zsim,ft,6,8,instructions,3488466599
zsim,ft,6,8,l2-rqsts-demand-data-rd-hit,123997583
zsim,ft,6,8,l2-rqsts-demand-data-rd-miss,12425686
zsim,ft,7,8,cycles,1889110429
zsim,ft,7,8,instructions,3490577388
zsim,ft,7,8,l2-rqsts-demand-data-rd-hit,123997528
zsim,ft,7,8,l2-rqsts-demand-data-rd-miss,12424829
zsim,bt,0,4,cycles,63129305176
zsim,bt,0,4,instructions,103561932881
zsim,bt,0,4,l2-rqsts-demand-data-rd-hit,1417832314
zsim,bt,0,4,l2-rqsts-demand-data-rd-miss,248421421
zsim,bt,1,4,cycles,63127950029
zsim,bt,1,4,instructions,103592132562
zsim,bt,1,4,l2-rqsts-demand-data-rd-hit,1415562956
zsim,bt,1,4,l2-rqsts-demand-data-rd-miss,248956445
zsim,bt,2,4,cycles,61605780178
zsim,bt,2,4,instructions,98763089917
zsim,bt,2,4,l2-rqsts-demand-data-rd-hit,1326850395
zsim,bt,2,4,l2-rqsts-demand-data-rd-miss,235477495
zsim,bt,3,4,cycles,61596039626
zsim,bt,3,4,instructions,98773267808
zsim,bt,3,4,l2-rqsts-demand-data-rd-hit,1327352346
zsim,bt,3,4,l2-rqsts-demand-data-rd-miss,235102151
zsim,ft,0,1,cycles,14387237736
zsim,ft,0,1,instructions,27860899433
zsim,ft,0,1,l2-rqsts-demand-data-rd-hit,993520508
zsim,ft,0,1,l2-rqsts-demand-data-rd-miss,98088366
zsim,cg,0,4,cycles,1793075141
zsim,cg,0,4,instructions,2085155210
zsim,cg,0,4,l2-rqsts-demand-data-rd-hit,148677408
zsim,cg,0,4,l2-rqsts-demand-data-rd-miss,38982691
zsim,cg,1,4,cycles,1793074911
zsim,cg,1,4,instructions,2067092845
zsim,cg,1,4,l2-rqsts-demand-data-rd-hit,146388619
zsim,cg,1,4,l2-rqsts-demand-data-rd-miss,38390794
zsim,cg,2,4,cycles,1800900070
zsim,cg,2,4,instructions,2089363493
zsim,cg,2,4,l2-rqsts-demand-data-rd-hit,148145415
zsim,cg,2,4,l2-rqsts-demand-data-rd-miss,38808278
zsim,cg,3,4,cycles,1800900341
zsim,cg,3,4,instructions,2097342777
zsim,cg,3,4,l2-rqsts-demand-data-rd-hit,146846349
zsim,cg,3,4,l2-rqsts-demand-data-rd-miss,38527746
zsim,sp,0,1,cycles,151765796068
zsim,sp,0,1,instructions,198275663458
zsim,sp,0,1,l2-rqsts-demand-data-rd-hit,2881802641
zsim,sp,0,1,l2-rqsts-demand-data-rd-miss,2836727047
zsim,ep,0,8,cycles,5844128329
zsim,ep,0,8,instructions,5360875817
zsim,ep,0,8,l2-rqsts-demand-data-rd-hit,9447737
zsim,ep,0,8,l2-rqsts-demand-data-rd-miss,7761303
